year,session,subject,language,variant,material_type,filename,source_url,listing_url,local_path,status,size_bytes,sha256,retrieved_date,rights_note
2022,November 2022 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_2__SL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/November%202022%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_2__SL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/November%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/November 2022 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_2__SL.pdf,already-present,710906,71617c4e88da1049e64732ba892cba8b2676aeb84f72e8d5762afd691d0bbc83,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,November 2022 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,markscheme,Mathematics_applications_and_interpretation_paper_3__HL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/November%202022%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_3__HL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/November%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/November 2022 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_3__HL_markscheme.pdf,already-present,441952,3edf9c29af952357f275bf203918ff10760256c52014fc5ec9186832bdafd8e0,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,November 2022 Examination Session,mathematics-applications-and-interpretation,Spanish,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_3__HL_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/November%202022%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_3__HL_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/November%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/November 2022 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_3__HL_Spanish.pdf,already-present,470635,dc6c229d1358f998f9146a45a80544ad8d4bd18ed5eeb752d88ecf51e0ffc109,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,November 2022 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_3__HL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/November%202022%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_3__HL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/November%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/November 2022 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_3__HL.pdf,already-present,468663,63d61105c1c10f1b2799d1fea42e830766ed5bb8187f6c142d8530de727a5dcf,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2023,May 2023 Examination Session,mathematics-analysis-and-approaches,German,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_1__[German]_HL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__%5BGerman%5D_HL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2023/May 2023 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__[German]_HL.pdf,downloaded,830649,56a0f75c8f19bb447676703528e995e0dd8df834c304240ce7edadad61659403,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2023,May 2023 Examination Session,mathematics-analysis-and-approaches,German,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_1__[German]_SL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__%5BGerman%5D_SL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2023/May 2023 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__[German]_SL.pdf,downloaded,820075,56b5244ae928019bd80a1f634dac160281bbdcf4b786930facda3cfd0f786183,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2023,May 2023 Examination Session,mathematics-analysis-and-approaches,French,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_1__HL_French.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__HL_French.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2023/May 2023 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__HL_French.pdf,downloaded,880554,1fdb52f3967df571e6e88e8180c32bb16cafa99eae4d492196da3b35b8c8a40f,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2023,May 2023 Examination Session,mathematics-analysis-and-approaches,Spanish,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_1__HL_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__HL_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2023/May 2023 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__HL_Spanish.pdf,downloaded,900031,4c09cdefa30fdfa095beb3d61739b727ff94aade26db3258993a57fbca21264b,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2023,May 2023 Examination Session,mathematics-analysis-and-approaches,French,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_1__SL_French.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__SL_French.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2023/May 2023 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__SL_French.pdf,downloaded,869061,8494660b77ac30800f49460b6937a6fda3b6bc25903650d60cd9917f682d00e7,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2023,May 2023 Examination Session,mathematics-analysis-and-approaches,Spanish,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_1__SL_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__SL_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2023/May 2023 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__SL_Spanish.pdf,downloaded,888549,08472d456ba53d8253d32a63fdb5aca08181a25187fc49850a85297e05101882,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2023,May 2023 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,markscheme,Mathematics_analysis_and_approaches_paper_1__TZ1_HL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ1_HL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2023/May 2023 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ1_HL_markscheme.pdf,downloaded,1763061,2ecac695dd4e481fc9b23b32afc8c57bb9c6015c65283ee84a383a344be7f4f1,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2023,May 2023 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_1__TZ1_HL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ1_HL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2023/May 2023 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ1_HL.pdf,downloaded,971338,d01b01cca3fcf8f1ef093adc466ca3d4504eb0a3e4f881bcd0c58b178355543b,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2023,May 2023 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,markscheme,Mathematics_analysis_and_approaches_paper_1__TZ1_SL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ1_SL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2023/May 2023 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ1_SL_markscheme.pdf,downloaded,715873,e33c677436eecfd986efd9106310b2f6f159dc4b7d01f1c7e6a16a6876ec28e9,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2023,May 2023 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_1__TZ1_SL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ1_SL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2023/May 2023 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ1_SL.pdf,downloaded,787839,c9f7c24edc6afd1df1209f3624ee7f4fca208f5734bb97694e750b0deb4a4446,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2023,May 2023 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,markscheme,Mathematics_analysis_and_approaches_paper_1__TZ2_HL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ2_HL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2023/May 2023 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ2_HL_markscheme.pdf,downloaded,1612598,5cb23d76f0fcb1a1a8df25afb867a5af71de58ffb157a95b89332e639a8698c9,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2023,May 2023 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_1__TZ2_HL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ2_HL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2023/May 2023 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ2_HL.pdf,downloaded,885315,cd43539123f8c2c4f8ee347c1ce638779c75c7a3a16876796ba6d9588f1a9860,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2023,May 2023 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,markscheme,Mathematics_analysis_and_approaches_paper_1__TZ2_SL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ2_SL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2023%20Examination%20Session/May%202023%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2023/May 2023 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ2_SL_markscheme.pdf,downloaded,1252666,7d8f3bb1410546387b274f9ec8400470c311518892349202fd1a99c181055837,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
